Doc_ID,Posting_Date,Company_Code,GL_Account,Cost_Center,Currency,Amount,Document_Type,User_ID,Text,Reference,is_anomaly,anomaly_type,has_data_issue,data_issue_type
1001621,2024-03-19,TP01,400040,HR02,USD,2273.94,SA,usr_joel,Commission for subscriptions,REF-60476,False,,True,
1006862,2024-03-20,TP01,500040,OPS03,USD,-938.97,KZ,usr_olivia,Charge for insurance,REF-71739,False,,True,
1008480,2024-03-20,TP01,500070,LOG01,EUR,-764.48,RE,usr_noah,Monthly salaries,INV-63480,False,,True,
1002897,2024-03-20,TP01,100040,HR02,EUR,1456.21,JV,usr_tina,Acquisition of furniture,JV-50811,False,,True,
1002794,2024-03-20,TP01,200010,FIN01,EUR,-7864.64,KR,usr_kate,Monthlypaymentformaintenance,INV-70994,False,,True,inconsistent_formatting
1000608,2024-03-20,TP01,200030,IT01,USD,-4516.26,KZ,usr_robin,Monthly payment for catering,REF-64173,False,,True,
1004377,2024-03-20,TP03,500040,HR02,USD,-61.69,AB,usr_tina,Reimbursement for utilities,REF-67181,False,,True,
1002334,2024-03-20,TP01,100010,SAL03,EUR,8325.55,JV,usr_tom,Purchase of machinery,JV-78719,False,,True,
1002432,2024-03-20,TP01,300010,FIN01,EUR,11303.28,KR,usr_kate,Capital contribution,INV-94832,False,,True,
1005436,2024-03-20,TP02,100040,FIN01,EUR,7360.26,SA,usr_kate,Acquisition of equipment,REF-46797,False,,True,
1009138,2024-03-20,TP01,300010,SAL03,USD,18915.57,KR,usr_tom,Investment return,INV-24237,False,,True,
1005134,2024-03-20,TP01,300020,MKT01,BRL,19512.79,JV,usr_david,INVESTMENT RETURN,JV-60905,False,,True,inconsistent_formatting
1006789,2024-03-20,TP01,500010,HR01,EUR,-798.98,RE,usr_joel,Charge for maintenance,INV-18345,False,,True,
1008201,2024-03-20,TP02,300010,IT02,USD,10386.87,KR,usr_robin,Investment return,INV-91704,False,,True,
1000441,2024-03-20,TP01,400010,FIN02,USD,2210.6,JV,usr_kate,Sales to Global Retail,JV-69648,False,,True,
1002064,2024-03-20,TP01,100030,IT01,USD,3701.25,RE,usr_robin,Payment for software,INV-42377,False,,True,
1002468,2024-03-20,TP02,500060,OPS01,USD,-1334.54,AB,usr_sophia,Payment for licensing,REF-16196,False,,True,
1007685,2024-03-21,TP01,500050,FIN01,USD,-1924.3,SA,usr_mike,Charge for catering,REF-85577,False,,True,
1008671,2024-03-21,TP03,500060,LOG01,EUR,-538.99,KR,usr_noah,Reimbursement for salaries,INV-45953,False,,True,
1000131,2024-03-21,TP01,500030,FIN02,TRY,-1031.91,KR,usr_mike,Reimbursement for rent,INV-97566,False,,True,
1006329,2024-03-21,TP02,100020,FIN01,EUR,3626.57,KZ,usr_mike,Payment for furniture,REF-28792,False,,True,
1007667,2024-03-21,TP01,300020,OPS02,USD,12895.38,RE,usr_sophia,Capital contribution,INV-95901,False,,True,
1002439,2024-03-21,TP01,200010,LOG02,USD,-912.06,RE,usr_noah,Monthly payment for utilities,INV-27098,False,,True,
1009023,2024-03-21,TP01,200020,SAL03,EUR,-2475.17,KR,usr_tom,Payment to First Insurance,INV-91522,False,,True,
1006326,2024-03-21,TP02,200020,OPS01,USD,-1458.49,KZ,usr_james,Invoice from Quality Goods Ltd,REF-37879,False,,True,
1008031,2024-03-21,TP01,100020,FIN02,EUR,5882.48,KZ,usr_mike,Purchase of furniture,REF-75643,False,,True,
1002698,2024-03-21,TP01,300010,IT02,EUR,11556.25,KR,usr_robin,Investment return,INV-83373,False,,True,
1004306,2024-03-21,TP01,500010,FIN01,USD,-1165.61,SA,usr_kate,Monthly training,REF-31998,False,,True,
1006045,2024-03-21,TP03,500010,LOG01,USD,-1088.88,SA,usr_noah,Reimbursement for rent,REF-89298,False,,True,
1010175,2024-03-21,TP03,300020,OPS02,USD,7956.64,KR,usr_sophia,Investment return,INV-97970,False,,True,
1002521,2024-03-21,TP02,400020,MKT01,USD,1025.12,KR,usr_emma, Sales to Global Retail,INV-70636,False,,True,leading_trailing_spaces
1002048,2024-03-21,TP02,500020,MKT02,EUR,-1224.21,JV,usr_david,Payment for utilities,JV-31423,False,,True,
1002283,2024-03-21,TP02,300010,OPS02,USD,9351.05,KR,usr_olivia,Reserve allocation,INV-94521,False,,True,
1000908,2024-03-21,TP02,200020,SAL02,BRL,-2395.39,SA,usr_lisa,Monthly payment for subscriptions,REF-12448,False,,True,
1004579,2024-03-21,TP01,400040,SAL02,USD,2031.37,KA,usr_john,Commission for utilities,REF-31999,False,,True,
1000919,2024-03-21,TP01,100010,FIN01,USD,7237.08,KR,usr_sarah,Payment for equipment,INV-38968,False,,True,
1007587,2024-03-21,TP01 ,100010,LOG02,USD,3820.22,RE,usr_noah,Acquisition of equipment,INV-67718,False,,True,inconsistent_company_codes
1005443,2024-03-21,TP01,400010,SAL01,USD,720.42,AB,usr_lisa,Service fee from Local Foods,REF-47643,False,,True,
1004809,2024-03-22,TP01,500040,HR02,USD,-1252.49,AB,usr_joel,Monthly travel,REF-87015,False,,True,
1004197,2024-03-22,TP01,500060,SAL03,USD,-807.91,JV,usr_tom,Payment for catering,JV-46317,False,,True,
1007699,2024-03-22,TP02,100040,MKT01,EUR,799.03,KZ,usr_emma,Acquisition of computers,REF-26619,False,,True,
1007128,2024-03-22,TP02,200030,SAL04,USD,-2317.24,RE,usr_john,Payment to First Insurance,INV-83895,False,,True,
1004148,2024-03-22,TP01,400010,SAL02,USD,929.33,DZ,usr_lisa,Commission for licensing,REF-90767,False,,True,
1006177,2024-03-22,TP02,500050,HR01,USD,-882.04,JV,usr_tina,Monthly salaries,JV-38304,False,,True,
1009821,2024-03-22,TP01,200010,HR01,USD,-1961.37,RE,usr_tina,Invoice from Quality Goods Ltd,INV-20918,False,,True,
1002449,2024-03-22,TP02,500020,SAL02,EUR,-1349.41,KA,usr_lisa,Charge for maintenance,REF-71192,False,,True,
1001869,2024-03-22,TP01,100010,FIN02,GBP,3103.3,DZ,usr_mike,Purchase of machinery,REF-84879,False,,True,
1000149,2024-03-22,TP02,100040,FIN02,JPY,5021.39,KR,usr_mike,Purchase of machinery,INV-11826,False,,True,
1006908,2024-03-22,TP02,500020,SAL01,USD,-534.0,KZ,usr_lisa,Charge for consulting,REF-31757,False,,True,
1005816,2024-03-22,TP01,400030,HR02,USD,915.03,JV,usr_tina,Sales to Manufacturing Plus,JV-81071,False,,True,
1010791,2024-03-22,TP01,200020,FIN02,USD,-2222.8,KZ,usr_mike,Invoice from Quality Goods Ltd,REF-70044,False,,True,
1008665,2024-03-22,TP01,500050,MKT02,EUR,-632.4,KZ,usr_david,Charge for maintenance,REF-88624,False,,True,
1008410,2024-03-22,TP01,100010,MKT02,EUR,2621.54,JV,usr_emma,Purchase ?of software,JV-35730,False,,True,extraneous_characters
1003396,2024-03-25,TP02,300010,FIN01,USD,15773.47,KZ,usr_kate,Capital contribution,REF-82365,False,,True,
1003248,2024-03-25,TP01,200030,MKT01,USD,-50.0,RE,usr_david,Payment to Global Services,INV-93072,False,,True,
1003714,2024-03-25,TP01,400020,MKT02,USD,2662.31,RE,usr_david,Service fee from Manufacturing Plus,INV-63975,False,,True,
1006563,2024-03-25,TP01,200030,LOG01,CAD,-5271.37,KZ,usr_noah,Monthly payment for catering,REF-96983,False,,True,
1006929,2024-03-25,TP02,400010,HR01,EUR,1101.2,SA,usr_joel,Service fee from Global Retail,REF-78893,False,,True,
1005019,2024-03-25,TP01,100020,HR01,EUR,2497.54,KZ,usr_joel,Purcha5e of 5oftware,REF-71511,False,,True,typos
1010952,2024-03-25,TP01,100040,FIN01,USD,5581.93,KZ,usr_sarah,Payment for supplies,REF-60761,False,,True,
1001394,2024-03-25,TP01,300020,MKT01,USD,3777.57,SA,usr_emma,Capital contribution,REF-97639,False,,True,
1003771,2024-03-25,TP02,100020,HR01,EUR,5645.44,AB,usr_joel,Purchase of software,REF-42757,False,,True,
1008723,2024-03-25,TP01,200030,HR02,USD,-4707.23,KZ,usr_joel,Payment to Global Services,REF-92622,False,,True,
1001758,2024-03-25,TP01,200030,LOG01,USD,-2390.46,RE,usr_ava,Invoice from First Insurance,INV-86192,False,,True,
1009039,2024-03-25,TP01,300010,MKT02,USD,4354.74,AB,usr_emma,Capital contribution,REF-60004,False,,True,
1002067,2024-03-25,TP01,400020,IT01,USD,2511.56,KR,usr_alex,Sales to Local Foods,,False,,True,missing_values
1000844,2024-03-25,TP02,300010,IT02,GBP,8203.57,RE,usr_alex,Capital contribution,INV-58960,False,,True,
1004243,2024-03-25,TP02,500060,IT02,USD,-401.02,RE,usr_alex,Monthly supplies,INV-14017,False,,True,
1001388,2024-03-25,TP02,300020,IT03,USD,6664.05,RE,usr_alex,Investment return,INV-62465,False,,True,
1001405,2024-03-25,TP03,200010,SAL03,TRY,-4278.7,DZ,usr_john,Invoice from Quality Goods Ltd,REF-85877,False,,True,
1009042,2024-03-25,TP01,500050,SAL02,EUR,-1074.4,AF,usr_tom,Reimbursement for supplies,REF-82209,False,,True,
1004380,2024-03-25,tp01,400050,FIN02,USD,3267.65,RE,usr_kate,Service fee from Manufacturing Plus,INV-13482,False,,True,inconsistent_company_codes
1009557,2024-03-25,TP01,400010,MKT01,USD,2154.49,KR,usr_david,Sales to Local Foods,INV-76309 ,False,,True,leading_trailing_spaces
1005887,2024-03-25,TP01,200010,FIN02,USD,-4508.89,KZ,usr_sarah,InvoicefromGlobalServices,REF-75744,False,,True,typos
1004290,2024-03-25,TP02,200010,SAL02,EUR,-1841.62,SA,usr_lisa,Monthly payment for maintenance,REF-12137,False,,True,
1009497,2024-03-25,TP01,400050,LOG02,USD,1731.32,KR,usr_ava,Service fee from Client A,INV-58230,False,,True,
1003423,2024-03-25,TP02,200010,SAL04,EUR,-3278.53,KZ,usr_john,Monthly payment for insurance,REF-54448,False,,True,
1001227,2024-03-25,TP03,500050,FIN02,EUR,-1395.32,AB,usr_sarah,Monthly travel,REF-30408,False,,True,
1009430,2024-03-25,TP01,400050,MKT01,USD,2321.0,SA,usr_david,Sales to Global Retail,REF-26295,False,,True,
1004785,2024-03-25,TP01,400050,FIN02,EUR,1660.69,AB,usr_sarah,Commission for insurance,REF-57887,False,,True,
1004906,2024-03-25,TP02,100030,LOG02,EUR,4748.43,RE,usr_ava,Payment for software,INV-24723,False,,True,
1006298,2024-03-25,TP02,100040,SAL02,EUR,6075.97,KZ,usr_tom,Payment for software,REF-86677,False,,True,
1009602,2024-03-25,TP01,200020,MKT01,EUR,-4384.63,SA,usr_david,Invoice from Acme Corp,REF-10554,False,,True,
1006344,2024-03-25,TP01,500060,LOG02,CAD,-684.88,AB,usr_ava,Payment for catering,,False,,True,missing_values
1001068,2024-03-25,TP01,300010,OPS03,JPY,16524.81,SA,usr_olivia,Investment return,REF-81630,False,,True,
1004956,2024-03-25,TP01,100010,OPS03,EUR,4052.71,KZ,usr_olivia,Payment for vehicles,REF-31322,False,,True,
1008250,2024-03-25,TP02,500050,FIN01,CAD,-202.91,KR,usr_kate,Reimbursement for salaries,INV-70960,False,,True,
1004735,2024-03-25,TP01,400010,SAL04,JPY,1652.81,KA,usr_tom,Commission for catering,REF-61978,False,,True,
1008610,2024-03-25,TP02,300010,MKT01,USD,10517.19,KR,usr_david,Capital contribution,INV-87780,False,,True,
1001626,2024-03-25,TP02,300010,FIN01,RUB,19270.46,KR,usr_mike,Reserve allocation,INV-15101,True,currency_mismatch,True,
1010962,2024-03-25,TP02,400050,IT01,USD,1792.84,AB,usr_alex,Commission for utilities,REF-14265,False,,True,
1002238,2024-03-25,TP02,400010,IT02,USD,1838.14,SA,usr_robin,Sales to Global Retail,REF-33450,False,,True,
1005319,2024-03-25,TP01,200030,SAL01,USD,-4495.59,AB,usr_john,Monthly payment for utilities,REF-89946,False,,True,
1009968,2024-03-25,TP02,300020,LOG01,USD,8480.68,KZ,usr_ava,Capital contribution,REF-30176,False,,True,
1009880,2024-03-25,TP02,500040,SAL01,EUR,-1245.91,SA,usr_tom,Charge for licensing,REF-60168,False,,True,
1005389,2024-03-26,TP01,200030,SAL01,USD,-5125.25,KR,usr_tom,Invoice from Quality Goods Ltd,INV-18818,False,,True,
1001275,2024-03-26,TP01,400010,MKT01,USD,1574.81,JV,usr_david,Service fee from EssentialTech,JV-31748,False,,True,
1010887,2024-03-26,TP02,300010,MKT01,EUR,16359.5,AB,usr_emma,Capital contribution,REF-24417,False,,True,
1005662,2024-03-26,TP02,400020,LOG02,EUR,2725.1,JV,usr_ava,Service fee from EssentialTech,JV-10897,False,,True,
1006912,2024-03-26,TP01,100020,IT03,USD,453.66,JV,usr_robin,Purchase of machinery,JV-41362,False,,True,
1002534,2024-03-26,TP01,200020,HR01,USD,-4654.83,AB,usr_joel,Payment to First Insurance,REF-42802,False,,True,
1005413,2024-03-26,TP02,100010,LOG01,USD,7043.93,KA,usr_ava,Purchase of machinery,REF-79271,False,,True,
1000155,2024-03-26,TP01,400020,FIN01,CAD,2285.8,AB,usr_sarah,Commission for licensing,  REF-33931  ,False,,True,leading_trailing_spaces
1007332,2024-03-26,TP02,300020,OPS03,USD,15307.55,KZ,usr_james,Reserve allocation,REF-24735,False,,True,
1002795,2024-03-26,TP02,300020,MKT02,EUR,3959.04,KR,usr_emma,Capital contribution,INV-41889,False,,True,
1005963,2024-03-27,TP01,200030,LOG01,EUR,-1195.2,AF,usr_noah,Monthly payment for subscriptions,REF-79545,False,,True,
1000145,2024-03-27,TP02,500060,MKT02,USD,-429.01,KR,usr_emma,Chargeforutilities,INV-17771,False,,True,typos
1002857,2024-03-27,TP01,500060,LOG02,EUR,-1507.97,RE,usr_noah,Monthly marketing,INV-96409,False,,True,
1006150,2024-03-27,TP01,400050,FIN02,CAD,1164.65,KZ,usr_kate,Service fee from Local Foods,REF-98000,False,,True,
1002663,2024-03-27,TP01,200030,HR02,USD,-4543.73,RE,usr_joel,Invoice from Acme Corp,INV-55751,False,,True,
1000453,2024-03-27,TP02,500050,HR02,USD,-980.22,DZ,usr_joel,Monthly salaries,REF-19029,False,,True,
1001454,2024-03-27,TP02,200020,SAL04,USD,-1719.76,JV,usr_lisa,Invoice from Acme Corp,JV-74619,False,,True,
1007370,2024-03-27,TP01,500020,MKT02,EUR,-854.12,KZ,usr_emma,Payment for insurance,REF-10185,False,,True,
1005591,2024-03-27,TP02,100030,HR01,EUR,5748.11,KZ,usr_tina,Purchase of machinery,REF-69245,False,,True,
1000678,2024-03-27,TP01,300010,IT01,INR,17991.61,KZ,usr_robin,Capital contribution,REF-92076,True,currency_mismatch,True,
1001389,2024-03-27,TP02,500020,IT02,USD,-1852.05,KZ,usr_robin,Reimbursement for marketing,REF-16099,False,,True,
1000773,2024-03-27,TP01,100030,LOG01,EUR,5817.22,AB,usr_ava,Acquisition of equipment,REF-70425,False,,True,
1003630,2024-03-27,TP03,200030,OPS03,EUR,-3627.6,SA,usr_olivia,INVOICE FROM FIRST INSURANCE,REF-67676,False,,True,inconsistent_formatting
1007223,2024-03-28,TP01,100010,SAL02,USD,5310.38,JV,usr_tom,Acquisition of software,JV-95503,False,,True,
1009343,2024-03-28,TP02,100040,HR01,USD,6022.83,KZ,usr_tina,Payment for furniture,REF-26182,False,,True,
1007200,2024-03-28,TP03,300020,IT01,USD,8719.1,KR,usr_alex,Investment return,INV-31860,False,,True,
1004098,2024-03-28,TP01,400050,SAL03,EUR,2351.45,KZ,usr_john,Comm1ss1on for consult1ng,REF-93769,False,,True,typos
1001274,2024-03-28,TP02,200020,FIN02,EUR,-4798.95,KA,usr_kate,Payment to Global Services,REF-51246,False,,True,
1003525,2024-03-28,TP01,300020,SAL03,USD,17218.16,SA,usr_john,Capital contribution,REF-93072,False,,True,
1006968,2024-03-28,TP03,300010,SAL03,USD,18392.87,JV,usr_lisa,Capital contribution,JV-43412,False,,True,
1008004,2024-03-28,TP01,200030,IT03,USD,-4586.14,RE,usr_alex, Payment to TechSupply Inc,INV-67681,False,,True,leading_trailing_spaces
1009854,2024-03-28,TP02,300020,SAL03,JPY,7578.71,KR,usr_tom,Capital contribution,INV-43909,False,,True,
1000930,2024-03-28,TP02,100020,FIN01,EUR,4221.73,KZ,usr_mike,Payment for machinery,REF-56708,False,,True,
1002978,2024-03-28,TP01,200030,OPS03,USD,8266.86,KZ,usr_sophia,Acquisition of equipment,REF-14339,True,unusual_gl_usage,True,
1002446,2024-03-28,TP01,100020,OPS01,EUR,5726.01,JV,usr_james,Purchase of supplies,JV-25284,False,,True,
1008138,2024-03-29,TP02,400010,HR02,EUR,3306.62,SA,usr_joel,Service fee from TechStartup Inc,REF-86894,False,,True,
1003370,2024-03-29,TP01,300020,SAL01,USD,9130.63,RE,usr_lisa,Capital contribution,INV-47830,False,,True,
1002801,2024-03-29,TP01,200030,MKT02,ZAR,-8293.58,RE,usr_emma,Invoice from Quality Goods Ltd,INV-85527,False,,True,
1001103,2024-03-29,TP03,300010,LOG01,USD,7579.13,JV,usr_noah,Capital contribution,JV-75279,False,,True,
1003564,2024-03-29,TP02,500040,SAL04,EUR,-394.92,SA,usr_lisa,Reimbursement for supplies,REF-93497,False,,True,
1002682,2024-03-29,TP02,400020,MKT02,USD,3618.79,AB,usr_david,Service fee from EssentialTech,REF-19739,False,,True,
1010703,2024-03-29,TP01,500060,LOG01,JPY,-824.61,KZ,usr_ava,Monthly training,REF-65627,False,,True,
1003547,2024-03-29,TP01,100020,FIN02,EUR,8094.62,AB,usr_sarah,Purchase of software,REF-38495,False,,True,
1005674,2024-03-29,TP03,500070,LOG02,EUR,-506.53,KR,usr_noah,Reimbursement for training,INV-32045,False,,True,
1000292,2024-03-29,TP02,200010,HR01,USD,-3861.58,KZ,usr_tina,Invoice from Quality Goods Ltd,REF-27245,False,,True,
1007508,2024-03-29,TP01,300020,IT02,USD,4097.51,AF,usr_robin,Investment return,REF-22783,False,,True,
1006287,2024-03-29,TP02,300020,HR01,USD,6301.14,RE,usr_tina,Capital contribution,INV-75797,False,,True,
1001994,2024-03-29,TP01,300020,MKT02,EUR,16142.86,SA,usr_emma,Capital contribution,REF-33450,False,,True,
1002382,2024-03-29,TP01,400030,SAL04,USD,3537.4,JV,usr_lisa,Sales to Client A,JV-47363,False,,True,
1001128,2024-03-29,TP01,300010,HR01,USD,19383.98,AB,usr_joel,Capital contribution,REF-99751,False,,True,
1005333,2024-03-29,TP01,500070,FIN01,USD,-1449.26,RE,usr_kate,Monthly supplies,INV-47596,False,,True,
1000035,2024-03-29,TP01,200030,SAL04,EUR,-341.1,JV,usr_john,Payment for consulting,JV-27770,True,unusual_gl_usage,True,
1002538,2024-04-01,TP01,400020,OPS03,USD,1293.26,AB,usr_sophia,Service fee from Client A,REF-54767,False,,True,
1005165,2024-04-01,TP01,300020,LOG01,EUR,15966.21,SA,usr_ava,Reserve allocation,REF-93402,False,,True,
1003164,2024-04-01,TP02,400050,FIN01,USD,2155.68,KR,usr_sarah,Commission for consulting,INV-38900,False,,True,
1008570,2024-04-01,TP02,200020,LOG01,USD,-3668.76,KZ,usr_noah,Monthly payment for licensing,,False,,True,missing_values
1004434,2024-04-01,TP01,200020,FIN02,USD,-5122.26,KZ,usr_kate,Monthly payment for catering,REF-83007,False,,True,
1010677,2024-04-01,TP03,200030,OPS02,EUR,-5322.01,RE,usr_sophia,Invoice from TechSupply Inc,INV-85246,False,,True,
1005096,2024-04-01,TP01,100030,FIN02,USD,4359.4,AB,usr_sarah,Purchase of equipment,REF-52865,False,,True,
1001628,2024-04-01,TP02,100020,IT03,USD,5851.77,RE,usr_alex,Purchase of machinery,INV-31706,False,,True,
1007796,2024-04-01,TP03,300020,HR01,CAD,16796.46,JV,usr_tina,Investment return,JV-83337,False,,True,
1007501,2024-04-01,TP01,100020,MKT01,USD,7578.26,SA,usr_david,Payment for furniture,REF-10716,False,,True,
1009156,2024-04-01,TP01,100040,MKT01,CAD,3728.92,RE,usr_emma,Acquisition of vehicles,INV-66218,False,,True,
1007947,2024-04-01,TP01,400020,FIN02,GBP,2102.38,KZ,usr_mike,Service fee from Client A,REF-31980,False,,True,
1003978,2024-04-01,TP02,500020,HR01,USD,-633.52,DZ,usr_tina,Monthly rent,REF-85913,False,,True,
1009383,2024-04-01,TP01,400050,LOG01,USD,1109.17,KR,usr_noah,Service fee from Client A,INV-18381,False,,True,
1003857,2024-04-01,TP03,300010,IT02,EUR,14511.36,KR,usr_robin,Capital contribution,INV-72662,False,,True,
1003411,2024-04-01,TP02,500040,FIN02,JPY,-853.74,AB,usr_sarah,Payment for catering,REF-31954,False,,True,
1000181,2024-04-01,TP01,200020,SAL03,USD,-4788.91,RE,usr_john,Payment to TechSupply Inc,INV-94194,False,,True,
1000614,2024-04-01,TP03,400040,MKT02,USD,3001.63,DZ,usr_david,Commission for catering,REF-41275,False,,True,
1001702,2024-04-01,TP02,200010,HR01,USD,-2456.25,RE,usr_joel,Payment to Global Services,INV-89900,False,,True,
1002113,2024-04-01,TP01,100040,LOG01,EUR,4895.19,KZ,usr_ava,Payment for vehicles,REF-60027,False,,True,
1007568,2024-04-01,TP03,300010,IT03,EUR,9785.88,KZ,usr_alex,Investmentreturn,REF-55111,False,,True,typos
1009508,2024-04-01,TP01,500070,HR01,USD,-1003.07,KZ,usr_tina,Reimbursement for travel,REF-48105,False,,True,
1006955,2024-04-01,TP01,400010,SAL01,CAD,3007.12,KR,usr_john,Sales to Manufacturing Plus,,False,,True,missing_values
1007048,2024-04-01,TP02,500070,HR01,USD,-813.32,KR,usr_joel,Monthly travel,INV-65446,False,,True,
1000129,2024-04-01,TP03,200010,FIN02,USD,-2233.18,KZ,usr_kate,Invoice from First Insurance,REF-13032,False,,True,
1001531,2024-04-01,TP01,500030,MKT02,USD,-776.78,AB,usr_david,Monthly travel,REF-15210,False,,True,
1002613,2024-04-01,TP03,400030,LOG01,CAD,1741.95,RE,usr_ava,Service fee from TechStartup Inc,INV-61013,False,,True,
1001895,2024-04-01,TP02,100010,FIN02,USD,7818.69,RE,usr_sarah,ACQUISITION OF COMPUTERS,INV-72973,False,,True,inconsistent_formatting
1000855,2024-04-01,TP03,300010,FIN01,EUR,14982.85,KZ,usr_kate,Capital contribution,REF-91525,False,,True,
1001898,2024-04-01,TP01,400020,LOG01,EUR,3251.95,KZ,usr_ava,Sales to TechStartup Inc,REF-57906,False,,True,
1005573,2024-04-01,TP01,200010,FIN02,USD,-2598.15,KZ,usr_kate,Monthly payment for maintenance,REF-33927,False,,True,
1005378,2024-04-01,TP02,400010,LOG02,USD,2020.27,KR,usr_noah,Commission for licensing,INV-82781,False,,True,
1003646,2024-04-01,TP01,100030,OPS03,EUR,4444.97,RE,usr_olivia,Purchase of vehicles,INV-63040,False,,True,
1000043,2024-04-01,TP01,300010,MKT01,USD,11065.98,KZ,usr_david,Reserve allocation,REF-87367,False,,True,
1005594,2024-04-01,TP03,300020,MKT01,USD,17934.5,RE,usr_david,Reserve allocation,INV-79495,False,,True,
1001188,2024-04-02,TP03,200030,OPS02,INR,-2979.21,AF,usr_olivia,Monthly payment for licensing,REF-61379,False,,True,
1000944,2024-04-02,TP01,200030,OPS03,EUR,-3025.36,RE,usr_olivia,Monthly payment for insurance,INV-26859,False,,True,
1008696,2024-04-02,TP02,500070,OPS02,EUR,-1062.38,KZ,usr_olivia,Payment for consulting,REF-94882,False,,True,
1002044,2024-04-02,TP01,200030,LOG02,USD,-4924.19,JV,usr_ava,Payment to Acme Corp,JV-70281,False,,True,
1010536,2024-04-02,TP01,300010,OPS03,USD,10126.93,AB,usr_olivia,Investment return,REF-13210,False,,True,
1007079,2024-04-02,TP01,200010,LOG01,USD,-2883.24,KZ,usr_noah,Monthly payment for subscriptions,REF-25553,False,,True,
1000229,2024-04-02,TP01,100020,IT02,USD,6206.37,KZ,usr_robin,Acquisition of vehicles,REF-51746,False,,True,
1000657,2024-04-02,TP02,500010,MKT01,EUR,-948.44,KZ,usr_emma,Reimbursement for rent,REF-49191,False,,True,
1003975,2024-04-02,TP01,300020,LOG01,EUR,6037.38,JV,usr_ava,Investment return,JV-30845,False,,True,
1005802,2024-04-02,TP01,400050,SAL04,EUR,2761.19,KA,usr_lisa,Commission for insurance,REF-84230,False,,True,
1002697,2024-04-03,TP02,300020,IT02,USD,17838.96,AB,usr_robin,Reserve allocation,REF-33563,False,,True,
1007342,2024-04-03,TP01,400050,HR01,USD,1862.21,RE,usr_tina,service fee from client a,INV-69653,False,,True,inconsistent_formatting
1009246,2024-04-03,TP01,100010,MKT02,EUR,637.65,JV,usr_emma,Payment for software,JV-86261,False,,True,
1004686,2024-04-03,TP01,400020,IT01,EUR,2934.31,SA,usr_alex,Sales to Local Foods,REF-27607,False,,True,
1009373,2024-04-03,TP01,500010,FIN02,USD,-1029.19,AB,usr_sarah,Payment for maintenance,REF-32850,False,,True,
1010794,2024-04-03,TP03,400030,MKT01,USD,2238.37,AB,usr_david,Service fee from EssentialTech,REF-45128,False,,True,
1010890,2024-04-03,TP01,100020,SAL04,USD,8330.7,RE,usr_tom,Acquisition of machinery,INV-20465,False,,True,
1008468,2024-04-03,TP02,400040,OPS02,EUR,1156.4,JV,usr_sophia,Service fee from Local Foods,JV-27680,False,,True,
1010671,2024-04-03,TP01,200020,OPS03,EUR,-3544.67,KZ,usr_olivia,Invoice from Acme Corp,REF-47358,False,,True,
1003155,2024-04-03,TP01,500020,OPS03,USD,-1650.09,AB,usr_sophia,Monthly training,REF-36881,False,,True,
1004378,2024-04-03,TP01,200020,MKT01,USD,-3172.54,AB,usr_david,Monthly payment for licensing,REF-11183,False,,True,
1000133,2024-04-03,TP02,400050,LOG01,USD,691.18,KZ,usr_noah,Service fee from Local Foods,REF-75601,False,,True,
1010056,2024-04-03,TP02,300020,MKT02,RUB,2410.63,SA,usr_emma,Investment return,REF-73491,False,,True,
1006394,2024-04-04,TP01,400030,FIN02,EUR,90.8,KR,usr_kate,Service fee from Manufacturing Plus,INV-93265,False,,True,
1010574,2024-04-04,TP01,400010,OPS03,CAD,1935.31,KZ,usr_olivia,Service fee from TechStartup Inc,REF-46941,False,,True,
1004452,2024-04-04,TP01,200010,OPS01,USD,-2274.17,KR,usr_james,Invoice from Metro Utilities,INV-26071,False,,True,
1003442,2024-04-04,TP01,500060,IT02,USD,-1075.15,JV,usr_robin,Monthly training,JV-46187,False,,True,
1000005,2024-04-04,TP01,200020,FIN01,USD,-3739.88,JV,usr_kate,Payment to TechSupply Inc,JV-95124,False,,True,
1003204,2024-04-04,TP03,400040,SAL01,EUR,368.66,AB,usr_john,Sales to EssentialTech,REF-17743,False,,True,
1000060,2024-04-04,TP01,500010,LOG02,EUR,-736.76,KZ,usr_noah,Charge for consulting,REF-64028,False,,True,
1009029,2024-04-04,TP02,500050,OPS03,EUR,-598.86,RE,usr_olivia,Payment for subscriptions,INV-81072,False,,True,
1001589,2024-04-04,TP03,400040,OPS02,EUR,2046.98,RE,usr_james,Sales to Client A,INV-87798,False,,True,
1006860,2024-04-04,TP03,200010,SAL03,USD,-4432.95,JV,usr_lisa,Payment to Quality Goods Ltd,JV-64195,False,,True,
1011020,2024-04-04,TP01,400020,OPS03,CAD,1935.31,KZ,usr_olivia,Service fee from TechStartup Inc,REF-46941,True,unusual_gl_usage,True,
1001777,2024-04-05,TP01,100030,LOG01,EUR,3210.79,JV,usr_noah,Acquisition of equipment,JV-30185,False,,True,
1000147,2024-04-05,TP02,100030,HR01,JPY,6720.37,KR,usr_joel,Payment for furniture,INV-25755,False,,True,
1009908,2024-04-05,TP01,100020,SAL03,EUR,5038.76,RE,usr_lisa,Payment for software,INV-25423,False,,True,
1004709,2024-04-05,TP01,100030,IT01,JPY,5895.43,RE,usr_alex,Purchase of machinery,INV-93481,False,,True,
